track_artists,album_name,track_uri,track_name,track_popularity
2Pac,Live,1R23f25xJ6hYXbivSuFokW,California Love,20
"2Pac, Eminem",Loyal To The Game,36UjTTrSwaAqLkAlf2Ooc4,Soldier Like Me,55
"2Pac, E.D.I., El Noble",Loyal To The Game,1SgENhaSaWJ9OWci6zRAvD,The Uppercut,47
2Pac,Loyal To The Game,6GgRMZPuHb7cPkyWBiSFdf,Out On Bail,42
2Pac,Loyal To The Game,7jLbTp3qZzah9kMIdW8e5M,Ghetto Gospel,68
"2Pac, Eminem, Kastrom, El Noble",Loyal To The Game,1aeh5ptgNndkonDFIyL6Y3,Black Cotton,43
"2Pac, 50 Cent, Lloyd Banks, Young Buck",Loyal To The Game,3iNzFuZPs4va5EUrpAFiYt,Loyal To The Game,58
"2Pac, Nate Dogg",Loyal To The Game,2AOA0UAoRHcNQVrFmzMX8G,Thugs Get Lonely Too,54
"2Pac, Jadakiss",Loyal To The Game,1RftA6gr6bCVMOlMdLtXjg,N.I.G.G.A. (Never Ignorant About Getting Goals Accomplished),38
2Pac,Loyal To The Game,5oqNQrHnv03J89bbG6y6bW,Who Do You Love?,42
2Pac,Loyal To The Game,7msCwwUyOToLz7wijpr9mg,Crooked Nigga Too,38
2Pac,Loyal To The Game,2e7n17DRC9DPqq8Y1ZWi8L,Don't You Trust Me,41
"2Pac, Obie Trice",Loyal To The Game,6OnVIbtRPPI77gMKKbpkSE,Hennessey,43
2Pac,Loyal To The Game,4i0bvKEhJI5MUCD0dGjIV1,Thug 4 Life,45
"2Pac, Ronald Isley",Loyal To The Game,2bLlZN7bPzdK2Adwowq3Wx,Po Nigga Blues - Scott Storch Remix (Explicit),40
"2Pac, E.D.I., Sleepy Brown",Loyal To The Game,71O7zz80HtU9C2whVrs0tV,Hennessey - Red Spyda Remix (Explicit),34
2Pac,Loyal To The Game,4E89Qu2IlNUDaM8loDQxFo,Crooked Nigga Too - Raphael Saadiq Remix (Explicit),34
"2Pac, Big Skye",Loyal To The Game,0KDhCCh1IAWcfiq458anNn,Loyal To The Game - DJ Quik Remix (Explicit),37
2Pac,Resurrection,1gHu5jtN4SZxJNlHnEOciQ,Intro,0
2Pac,Resurrection,7mOjQ8GJHSItGNJ0vk7GW5,Ghost,45
"2Pac, Eminem, Outlawz",Resurrection,4KWMLqpM2XRUneZOwGY38w,One Day At A Time - Em's Version,38
2Pac,Resurrection,7FJJ1zKHuj9c4C5JErbCNR,Death Around The Corner,28
"2Pac, Outlawz",Resurrection,4dNqEYp9WfBvveFkcqyoEE,Secretz Of War,33
"2Pac, The Notorious B.I.G.",Resurrection,3jdh7YQBCxykbhL7z0Ehu5,Runnin' (Dying To Live),50
2Pac,Resurrection,444CF7V9XOBxprNooMTuMO,Holler If Ya' Hear Me,25
2Pac,Resurrection,5ZItgBWe7SLUcy8CHtava1,Starin' Through My Rear View,0
"Thug Life, Natasha Walker",Resurrection,28QHuLOigDgLCJr2FOetP8,Bury Me A G,28
Digital Underground,Resurrection,2S2U25cF2xfAm6CSfqJeas,Same Song,0
2Pac,Resurrection,5Ivh88q8RNTPuBbkJI6f6D,Panther Power,23
2Pac,Resurrection,0bzLeU6MipJvb9Iq15CCVZ,Str8 Ballin',38
2Pac,Resurrection,3LBKuvcFbawDMZTXjLY9z5,Rebel Of The Underground,19
"2Pac, 50 Cent",Resurrection,7jvDt4y1Sz20QA9GneImeg,The Realist Killaz,38
2Pac,Resurrection (Music From And Inspired By The Motion Picture),2XWzZU6k07yE6ktIxXlS6q,Intro/2Pac/Resurrection,0
2Pac,Resurrection (Music From And Inspired By The Motion Picture),65JNQe4mZs26F5qHp7dOug,Ghost,37
2Pac,Resurrection (Music From And Inspired By The Motion Picture),0kk0CSFBBw4jj2Hm6VMuJA,One Day At A Time (Em's Version),39
2Pac,Resurrection (Music From And Inspired By The Motion Picture),2FPwBQqoew1DEorz8rW9Mb,Death Around The Corner,21
"2Pac, Outlawz",Resurrection (Music From And Inspired By The Motion Picture),0djs4o1IV1lZJdxVSm1Szf,Secretz Of War,21
2Pac,Resurrection (Music From And Inspired By The Motion Picture),3BNW40Cxx8hjKmPvjRawx0,Runnin (Dying To Live),38
2Pac,Resurrection (Music From And Inspired By The Motion Picture),3s6WuLiZTnzcedBLjSeuJL,Holler If Ya Hear Me,23
2Pac,Resurrection (Music From And Inspired By The Motion Picture),3WQDqjAguXRnu1upM84m98,Starin' Through My Rear View,34
"Natasha Walker, Thug Life",Resurrection (Music From And Inspired By The Motion Picture),00QWMmPYKr3vwQqXylAwg0,Bury Me A G,23
Digital Underground,Resurrection (Music From And Inspired By The Motion Picture),4MxieZEn96fuf3l9hpYED8,Same Song,38
2Pac,Resurrection (Music From And Inspired By The Motion Picture),5z71jU6RPSY0dLYqkizeUu,Panther Power,18
Thug Life,Resurrection (Music From And Inspired By The Motion Picture),4GRoCoKCJeB6RR8FH1YJhJ,Str8 Ballin',30
2Pac,Resurrection (Music From And Inspired By The Motion Picture),6nKPOtH3vaMYIbWUiDSh1a,Rebel Of The Underground,17
2Pac,Resurrection (Music From And Inspired By The Motion Picture),4rkEX6Us6o79ho1tpseppp,The Realist Killaz,29
2Pac,Nu-mixx Klazzics,1rjjlDqwfBUzx7PNhmgxdr,2 Of Amerikaz Most Wanted,18
2Pac,Nu-mixx Klazzics,5coMvYx6GL0lHkicNoVcI3,How Do You Want It,17
2Pac,Nu-mixx Klazzics,7aysqt0WyH2xWwsOGqbRvt,Hail Mary,22
2Pac,Nu-mixx Klazzics,4XMkJzeWOCGs8l2cWhAvUv,Life Goes On,18
2Pac,Nu-mixx Klazzics,3gL4zTpQYoy17kyXGWXGsi,All Eyez On Me,18
2Pac,Nu-mixx Klazzics,5sw9QkgbJTFVJxwEvDJiBh,Heartz Of Men,16
2Pac,Nu-mixx Klazzics,51kJDWCLWawOEThlnrNSL2,Toss It Up,19
2Pac,Nu-mixx Klazzics,2TjDg243tjjPSnmfKJyw2r,Hit 'em Up,28
2Pac,Nu-mixx Klazzics,5j16j45byYCh30P2jynNpy,Never Had A Friend Like Me,24
2Pac,Nu-mixx Klazzics,1iC9gSZKYBpF5tlxSLENUz,Ambitionz Az A Ridah,18
50 Cent,Animal Ambition: An Untamed Desire To Win,5Sn4LU8Cv4vAmPGlHePxHh,Hold On,42
"50 Cent, Yo Gotti",Animal Ambition: An Untamed Desire To Win,53M9maXa1uRxuVUyedb9Dy,Don't Worry 'Bout It,42
50 Cent,Animal Ambition: An Untamed Desire To Win,4dJ9N1dZmX5ON6bpEsC334,Animal Ambition,40
50 Cent,Animal Ambition: An Untamed Desire To Win,3pscN7Ic5dPYmiZARnF8G9,Pilot,43
"50 Cent, Trey Songz",Animal Ambition: An Untamed Desire To Win,3Y3iC7f2ypojLMgr7yn9ZC,Smoke,44
"50 Cent, Kidd Kidd",Animal Ambition: An Untamed Desire To Win,3Xgv8LdPS0MnyiEUGaVIo5,Everytime I Come Around,37
"50 Cent, Jadakiss, Kidd Kidd",Animal Ambition: An Untamed Desire To Win,0QCZXqxsGoGN6ApLHiobZf,Irregular Heartbeat,45
50 Cent,Animal Ambition: An Untamed Desire To Win,3LkNAm9o0rHqLh329QPPkz,Hustler,36
"50 Cent, Mr. Probz",Animal Ambition: An Untamed Desire To Win,60sKhq6DPoP4eSQGAqxE6M,Twisted,41
"50 Cent, Guordan Banks",Animal Ambition: An Untamed Desire To Win,5NgaRInrdHjxGMYwCN6UoD,Winners Circle,37
"50 Cent, Prodigy, Kidd Kidd, Styles P",Animal Ambition: An Untamed Desire To Win,0iFXTaQ0OCCh4N1LG54z8k,Chase The Paper,37
50 Cent,Before I Self-Destruct,5eIDmPLBMXvayzvf2Bt45Z,The Invitation,33
50 Cent,Before I Self-Destruct,4DXFmPOkptODy9awwql0RQ,Then Days Went By,32
50 Cent,Before I Self-Destruct,4Du5LRbLzzbItZucrgqgwy,Death To My Enemies,36
50 Cent,Before I Self-Destruct,7yslyOGGGKtduMIMgxFJXc,So Disrespectful,39
"50 Cent, Eminem",Before I Self-Destruct,3fR5g8trt73WXW9B9w1MrO,Psycho,45
50 Cent,Before I Self-Destruct,7yOU6EppFsj6euWdnDJxD4,Hold Me Down,33
50 Cent,Before I Self-Destruct,1pJICYYhel02wRadPF9dtA,Crime Wave,34
50 Cent,Before I Self-Destruct,4NyNsfuidxuGXsnDumSDFj,Stretch,31
50 Cent,Before I Self-Destruct,6fRLvHes6bvtNR7vW8UARZ,Strong Enough,34
50 Cent,Before I Self-Destruct,0MZHbLF9A6m97WzCGSYpFL,Get It Hot,29
50 Cent,Before I Self-Destruct,6E5c03loExydD8ntRKWLv7,Gangsta’s Delight,31
50 Cent,Before I Self-Destruct,48S8AHKprv8D3xmnr4gWDs,I Got Swag,34
"50 Cent, Ne-Yo",Before I Self-Destruct,1s0Qy8SEPTR1hUAA0ikC7A,Baby By Me (Featuring Ne-Yo),57
50 Cent,Before I Self-Destruct,16bdenNlF2vGRiGOiyWzea,Do You Think About Me,41
50 Cent,Before I Self-Destruct,0RoHSDI6Dex3Zg7LaiyYhu,"OK, You're Right",40
"50 Cent, R. Kelly",Before I Self-Destruct,3hoDAYMJ9vXtxh98Kc3fHT,Could've Been You,31
"50 Cent, Ne-Yo",Before I Self-Destruct - The Selects,7lNrIF07Ow9ovdJk9ywl31,Baby By Me (Featuring Ne-Yo),34
50 Cent,Before I Self-Destruct - The Selects,15ORMVI2ojhqNCCLI9US8E,Do You Think About Me,31
50 Cent,Before I Self-Destruct - The Selects,1tsG3SVLcMgxmoaUVCE0HT,So Disrespectful,25
50 Cent,Before I Self-Destruct - The Selects,3wKkWq5IGySGW6EGQAAXs4,Death To My Enemies,22
50 Cent,Before I Self-Destruct - The Selects,04XJWbpg8JJCpckFkB1p0M,Then Days Went By,19
"50 Cent, Eminem",Before I Self-Destruct - The Selects,3x8PPUtQ1XviKDEav3NsMT,Psycho,32
50 Cent,Before I Self-Destruct - The Selects,3rOvF1G5f27eCL4jsNvuNd,Hold Me Down,20
50 Cent,Before I Self-Destruct - The Selects,7p4UfVAC2nVPGN2mYSzDTD,Crime Wave,20
50 Cent,Before I Self-Destruct - The Selects,2O2CMQwT2DJwShrjkOecm3,Stretch,18
50 Cent,Before I Self-Destruct - The Selects,4dSdJQGFl7BLZBiZv8dukI,Strong Enough,20
"50 Cent, DJ Whoo Kid",Bullet Proof,4rK9O2gkDcMqhJZ0l2Nt9a,Maybe We Crazy,38
"50 Cent, DJ Whoo Kid",Bullet Proof,7lat1bl4iCu4y2J6GsG4k6,When You Hear That,32
"50 Cent, DJ Whoo Kid",Bullet Proof,1u5On4gL9q4HXbATNxw5IB,I'm a Rider,32
"50 Cent, DJ Whoo Kid",Bullet Proof,2LHNgXjIwvy5JXt5aC5mrD,Simply the Best,28
"50 Cent, DJ Whoo Kid",Bullet Proof,5rDi7kdyK7IUHEUwjzyO7F,"Pimpin', Pt. 2",32
"50 Cent, DJ Whoo Kid",Bullet Proof,0O5WYXKOigLIqhG39RaCI5,Why They Look Like That,30
"50 Cent, DJ Whoo Kid",Bullet Proof,0LOdLBIAgKpYJM5LygcYS0,Come & Get You,27
"50 Cent, DJ Whoo Kid",Bullet Proof,3pkpognmwX0ZJASFo3rSnu,I Warned You,30
"50 Cent, DJ Whoo Kid",Bullet Proof,32T3iYea2jlyoxTjj7BSeh,I Run NY,35
"50 Cent, DJ Whoo Kid",Bullet Proof,2XtZjUa2mY02XnbIbXPxTU,Grew Up,28
"50 Cent, DJ Whoo Kid",Bullet Proof,40F7OAth7dEziY0Uyx5I2k,South Side,31
"50 Cent, DJ Whoo Kid",Bullet Proof,0SKBnslMqZPZX8RIHKiDv5,Hit You Up,30
"50 Cent, DJ Whoo Kid",Bullet Proof,3UIZd6Blb86cYI3I0hgn6U,G-Unit Radio,23
"50 Cent, DJ Whoo Kid",Bullet Proof,4mzV7LrXsFL9g4jHt363gO,Get Rich or Die Tryin' (Movie Trailer),24
50 Cent,Curtis,18EErPbaTfr6tSIJrWjwST,Intro,23
50 Cent,Curtis,2N9Cou3s4pxwsKZ9XLt70x,My Gun Go Off,35
50 Cent,Curtis,2xnFp0fCp26tbcE1Q7CGan,Man Down (Censored),31
"50 Cent, Akon",Curtis,0XV3lm3ZxKUr6FiWVdJuyk,I'll Still Kill,50
50 Cent,Curtis,1FKFCvi0i46qEJLZSEBH8p,I Get Money,52
50 Cent,Curtis,5mFyresbt1RELCLQByoWeg,Come & Go,29
"50 Cent, Justin Timberlake, Timbaland",Curtis,36Hwcla06Q5BCr59CL0sBp,Ayo Technology,54
"50 Cent, Robin Thicke",Curtis,5WJM9xL8Ibk0J3LAwppN7O,Follow My Lead,34
50 Cent,Curtis,3z9aW0u1otNqO8ZugWWw2G,Movin On Up,28
50 Cent,Curtis,6530klKZZmOHL2ACme2rRJ,Straight To The Bank,48
50 Cent,Curtis,1WosQjABHKd2wEjQ0XBlhC,Amusement Park,34
50 Cent,Curtis,69iPAlSYIW0SLtEjVz9SZh,Fully Loaded Clip,29
"50 Cent, Eminem",Curtis,21cE6zxeBpim5aCFOyZL4i,Peep Show,32
"50 Cent, Young Buck, Nicole Scherzinger",Curtis,104RcELzVcDF5kEba71gva,Fire,28
"50 Cent, Mary J. Blige",Curtis,69KtpSNJEsz3k5InussKSI,All Of Me,26
50 Cent,Curtis,3PkUKkGaA8MZ2QO5aTvqtN,Curtis 187,31
"50 Cent, Tony Yayo",Curtis,5QRqynvqIUubXMykaOnLy7,Touch The Sky,26
"50 Cent, Diddy, JAY-Z",Curtis,1ZlkzqeNEG3VBTuSrD7qWm,"I Get Money - Forbes 1,2,3 Remix",34
50 Cent,Live At The Hard Rock (Edited Version),3J2a8ZhX2OYct34pAoorDa,Ayo Technology - Live At The Hard Rock,9
50 Cent,Live At The Hard Rock (Edited Version),3wPobG4TVT5XFUkgebmp2D,I Get Money - Live At The Hard Rock,8
50 Cent,Live At The Hard Rock (Edited Version),6ZtjlR9C4ySJvFhka5TU2P,In Da Club - Live At The Hard Rock,9
50 Cent,Live At The Hard Rock (Edited Version),4Ma7gR6UCwZdaVoWgKJ9Ba,Candy Shop - LIve At The Hard Rock,7
"50 Cent, Robin Thicke",Live At The Hard Rock (Edited Version),2lII2aQCGVfl85lNVVgc9m,Follow My Lead - Live At The Hard Rock,6
50 Cent,Live At The Hard Rock (Edited Version),4YuFjzIfvd3AzVnQ2Y7ZS3,Straight To The Bank - Live At The Hard Rock,6
50 Cent,Live At The Hard Rock (Edited Version),6svPR2swNaZDrAgAqnYChP,Just A Lil Bit - Live At The Hard Rock,8
50 Cent,Live At The Hard Rock (Edited Version),3zjHxBiorRAgMqW3mPrqzU,Amusement Park - Live At The Hard Rock,6
50 Cent,Get Rich Or Die Tryin,2i9Enx3zgQWyRt4SxcS0o3,Intro,0
50 Cent,Get Rich Or Die Tryin,2NpenmsuVVSdMANIlT1maC,What Up Gangsta - Album Version (Edited),9
"50 Cent, Eminem",Get Rich Or Die Tryin,6m7OEb74kID17Ikcxl8nvB,Patiently Waiting - Album Version (Edited),9
50 Cent,Get Rich Or Die Tryin,0nNobD6qaVK1KC9REX3Zyz,Many Men (Wish Death) - Album Version (Edited),12
50 Cent,Get Rich Or Die Tryin,3pHJItyZxzCpPUgksGLRsu,In Da Club,17
50 Cent,Get Rich Or Die Tryin,5EvHPqhS8pkRvwHoOCyLbS,High All The Time - Album Version (Edited),6
50 Cent,Get Rich Or Die Tryin,6yY183l7Udl2T2WVn7a8oi,If I Can't - Album Version (Edited),8
"50 Cent, Young Buck",Get Rich Or Die Tryin,2S8i2LT5R7Ua5Zad2RCuFT,Blood Hound - Album Version (Edited),5
50 Cent,Get Rich Or Die Tryin,5rrnCszeyyFkkSnRtsUm5B,Back Down - Album Version (Edited),6
50 Cent,Get Rich Or Die Tryin,6iyoJkFFkvZKFXeGVg93ih,P.I.M.P.,12
"50 Cent, Tony Yayo",Get Rich Or Die Tryin,7CXzbfM4noHci54ja3cFqs,Like My Style - Album Version (Edited),5
50 Cent,Get Rich Or Die Tryin,5FEbUE2vtjfQXnkgqLw2Hj,Poor Lil Rich - Album Version (Edited),4
"50 Cent, Nate Dogg",Get Rich Or Die Tryin,0FrJXAxmF5M517YsYof9rY,21 Questions,12
"50 Cent, Lloyd Banks, Eminem",Get Rich Or Die Tryin,73gZ76r87ysfEa21sPol1I,Don't Push Me - Album Version (Edited),6
50 Cent,Get Rich Or Die Tryin,7pvYGH1kChitL9c9AXmwM1,Gotta Make It To Heaven - Album Version (Edited),4
50 Cent,Get Rich Or Die Tryin,019eTPnBWHbJd86pKlYtcq,Wanksta - Soundtrack Version,8
50 Cent,Get Rich Or Die Tryin,7rcTcQuBCDKTJN6Wrb4OF3,U Not Like Me - Album Version (Edited),4
50 Cent,Get Rich Or Die Tryin,2GHOMFZeuA2fhlVz4tVECb,Lifes On The Line - Album Version (Edited),3
"50 Cent, Snoop Dogg",Get Rich Or Die Tryin,6nh5IGKykMPsfgF1DscTr5,P.I.M.P. - Snoop Dog Remix (Edited),9
"50 Cent, Brooklyn",Get Rich Or Die Tryin,0N0mbEIuQk8OcrfO4Palty,In Da Hood - Single Version (Edit),5
50 Cent,The Massacre,5hPb6xKr5ndF9leo7lmNJ0,Intro/ 50 Cent / The Massacre,39
50 Cent,The Massacre,3X5tOT7Aif4l4ZjRj217pa,In My Hood,55
50 Cent,The Massacre,0u8iiPBZ5OqK1mbq1cZc0c,This Is 50,46
50 Cent,The Massacre,6ygSlFgsuHPLENIKP860Hg,I'm Supposed To Die Tonight,54
50 Cent,The Massacre,2rlcCS6vJSTrRMjsmVkoFY,Piggy Bank,51
"50 Cent, Eminem",The Massacre,1hWjIe6XRGRtXFyxlaBrC7,GATman And Robbin,49
"50 Cent, Olivia",The Massacre,5D2mYZuzcgjpchVY1pmTPh,Candy Shop,78
50 Cent,The Massacre,6dWNtdXVsT4t5oqN4rpN2U,Outta Control,51
50 Cent,The Massacre,4nmBEd13jgjtV8Pc90JDDn,Get In My Car,55
50 Cent,The Massacre,0BRBDRdjgP4Iw8coBDAeeT,Ski Mask Way,46
50 Cent,The Massacre,1Fj7CtYdzMggpfN7pU751s,A Baltimore Love Thing,45
50 Cent,The Massacre,2UPiF4dyPTBKJYrvekbbis,Ryder Music,48
50 Cent,The Massacre,69bHJ9qs5FrUJbKP8xU8uZ,Disco Inferno,67
50 Cent,The Massacre,4nva9EpKntUTs6CRSGBCn9,Just A Lil Bit,74
50 Cent,The Massacre,3iAqQ5F0syAZz1cPGJUeMW,Gunz Come Out,49
"50 Cent, Tony Yayo",The Massacre,2JPfvvwIYz49JHZhUl87YU,My Toy Soldier,46
50 Cent,The Massacre,52wETCk0o87LhIGFdngdQL,Position Of Power,49
"50 Cent, Jamie Foxx",The Massacre,4hXMVtFRjxOQrAnkCqsO1c,Build You Up,44
50 Cent,The Massacre,5NoB3TXQDvVClLnC1lXdPt,God Gave Me Style,47
"50 Cent, Olivia",The Massacre,6NvtFmyLeyMA8S7xzuIVDz,So Amazing,46
50 Cent,Rare,6RtiYzLt3CeA9tpKvK5PxY,Keep your Eyes on yours,42
50 Cent,Rare,0h2m1oZFgWanha59ntnlsX,"No, No!",32
50 Cent,Rare,0sP7sFMD8tKMD8BuarVwEn,Back 4 That,32
50 Cent,Rare,0gzRe2KeO2GKYzHibsUgML,Gangsta Style,31
50 Cent,Rare,4KobhdHRpzTYiaZIW46aUu,It's a Hit,29
"50 Cent, Da Angels",Rare,2u557fu7hLTdz68Z0XwmvJ,My Baby,36
"50 Cent, Tony Yeyo",Rare,2b5OHCKhBQeF4sEZ7GliKW,Bump Dat,29
50 Cent,Rare,33l6gl86mEux18z8Xmph7K,No One on One,30
50 Cent,Get Rich Or Die Tryin',6Qf8uHQC8CQAHAmfjGBGPN,Intro,0
50 Cent,Get Rich Or Die Tryin',56gKqLyxcyyXm4aSByvn59,What Up Gangsta,45
"50 Cent, Eminem",Get Rich Or Die Tryin',4qxmRSo4stBg8CFW7Hj7Kj,Patiently Waiting,46
50 Cent,Get Rich Or Die Tryin',1m14pmtptcjM7mdWyJyAoc,Many Men (Wish Death),49
50 Cent,Get Rich Or Die Tryin',3deUegCTzY5SH15lFlTbUP,In Da Club,44
50 Cent,Get Rich Or Die Tryin',43AcnJIcQAc3ZoaVizt0Bo,High All The Time,44
50 Cent,Get Rich Or Die Tryin',0leVEqu9LhH9UrU7uAOA6q,Heat,43
50 Cent,Get Rich Or Die Tryin',3cB8qi0vaSH6mXMAyqwwRH,If I Can't,45
"50 Cent, Young Buck",Get Rich Or Die Tryin',4ahUqYzrjyTDiJCboEgsL8,Blood Hound,40
50 Cent,Get Rich Or Die Tryin',4lh3Cv1TQLr8SXcXhBk4o7,Back Down,42
50 Cent,Get Rich Or Die Tryin',3DAnL5uiU1Kh6an43EsU4x,P.I.M.P.,42
"50 Cent, Tony Yayo",Get Rich Or Die Tryin',6Ucz4yVgFOJxoUdW193tDS,Like My Style,38
50 Cent,Get Rich Or Die Tryin',22KfmjRjYUmDTl6Rgc89tH,Poor Lil Rich,37
"50 Cent, Nate Dogg",Get Rich Or Die Tryin',56fXFvwIGDLvWFhuZtWhrO,21 Questions,45
"50 Cent, Lloyd Banks, Eminem",Get Rich Or Die Tryin',4gNENQR70uorblekcgQEYu,Don't Push Me,42
50 Cent,Get Rich Or Die Tryin',1l7hTx4cKk2ZTs9wakikUu,Gotta Make It To Heaven,36
50 Cent,Get Rich Or Die Tryin',5Ze7YIFfDfSk8DV261zQVt,"Wanksta - From ""8 Mile"" Soundtrack",42
50 Cent,Get Rich Or Die Tryin',0V4Aj5UcrbOeTsQAXziygL,U Not Like Me,40
50 Cent,Get Rich Or Die Tryin',0BlMILdtCt6Xlw7PuHYvYl,Lifes On The Line,38
"50 Cent, Snoop Dogg",Get Rich Or Die Tryin',7D8gRgQ161fqXNOkcanJfa,P.I.M.P. - Snoop Dogg Remix,44
"50 Cent, Trey Songz, A Boogie Wit da Hoodie",Big Rich Town Power Remix,1creDnQB0GQ2wgrwvldvKe,Big Rich Town Power Remix,52
"Ed Sheeran, Eminem, 50 Cent",Remember The Name (feat. Eminem & 50 Cent),6jin465re80co3DeK8hsns,Remember The Name (feat. Eminem & 50 Cent),64
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,203xmWRHAyqwW6AkGkhhVM,The Space Program,51
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,3wUX7HpXS382s1DHTRouVk,We The People....,57
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,3z40poMPmOkS6799tbXGKz,Whateva Will Be,50
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,5OzOQRssjhxaBj0xd78Z2w,Solid Wall of Sound,48
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,2Pp3QD3thPnk2kCxmu2MHK,Dis Generation,49
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,3awU4bBZTmisGbeJJ4xb3c,Kids...,44
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,366xKgsZ8bFjIhG7JjfCkj,Melatonin,47
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,1WvGWCDuj0dfRpuBuYecXp,Enough!!,48
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,0Zo2Sc9OLyAql82M85GI4J,Mobius,43
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,1qju0WsEHiDZoOBBDp8aAk,Black Spasmodic,44
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,0ztZ65BrWKvcPuQPR6LTZw,The Killing Season,41
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,2J8MwNEqmnhwbVQoqG7tnh,Lost Somebody,41
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,4Ek1h5KnIkB6Pi2Bt1lV8m,Movin Backwards,43
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,3MDcFMG1AYBPcRpYOdwDYl,Conrad Tokyo,46
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,51Ru43YjHNP2uLcPoswSu4,Ego,42
A Tribe Called Quest,We got it from Here... Thank You 4 Your service,0BXZq7Np5y2kWNyH6zbrAc,The Donald,41
A Tribe Called Quest,The Love Movement,640vzg8f5aGAuyIlNCbKuB,Start It Up,32
A Tribe Called Quest,The Love Movement,2MAaiV0bbeq4FpSwPe2rR8,Find a Way,61
A Tribe Called Quest,The Love Movement,4UvulgTFTqbyzSeJI2vfYq,Da Booty,35
"A Tribe Called Quest, Busta Rhymes, Redman",The Love Movement,0OhHqIEtDur5NeMooGOs81,Steppin' It Up (feat. Busta Rhymes & Redman),41
A Tribe Called Quest,The Love Movement,67UpJLYBsYEAbe0Mm1xRf8,Like It Like That,40
"A Tribe Called Quest, Spanky",The Love Movement,22g64LqWLZHAu9yqM2r6JD,Common Ground (Get It Goin' On) (feat. Spanky),35
"A Tribe Called Quest, Spanky",The Love Movement,0CNpv1jTH5mmqcZrh00WuM,4 Moms (feat. Spanky),35
A Tribe Called Quest,The Love Movement,5aZFsy9YX9jqP7v7Hxhjam,His Name Is Mutty Ranks,31
"A Tribe Called Quest, N.O.R.E.",The Love Movement,2vx783IPNkDtpc2jY2Z7Hl,Give Me (feat. Noreaga),31
"A Tribe Called Quest, D Life",The Love Movement,1wjd0vLuy6pJzIZYdNJM0Y,Pad & Pen (feat. D-Life),34
A Tribe Called Quest,The Love Movement,4R8XY2fcKNW4zNug9Y1WLJ,Busta's Lament,37
A Tribe Called Quest,The Love Movement,0Iy7Z3RfJdCiukKTm0Qqcg,Hot 4 U,31
"A Tribe Called Quest, Spanky",The Love Movement,532c24fiOVHY7iM28Y3r54,Against The World (feat. Spanky),31
A Tribe Called Quest,The Love Movement,6eoecTNy8OfZnS7QiTOMTy,The Love,33
"A Tribe Called Quest, Punchline, Wordsworth, Jane Doe, Mos Def",The Love Movement,2xK48geuNoJAGW1tT073N6,"Rock Rock Y'all (feat. Punchline, Wordsworth, Jane Doe & Mos Def)",40
A Tribe Called Quest,The Love Movement,4oh0d3stA4IVladYDptfyL,Scenario - Remix,49
A Tribe Called Quest,The Love Movement,0wmZOCWtc9OfUTkR5isTzi,Money Maker,28
A Tribe Called Quest,The Love Movement,2Y5f3YbTqkIVv9M6jxfzwN,Hot Sex,32
"A Tribe Called Quest, Tim Latham, Tony Smalios",The Love Movement,57JqXD9iiyCvrxVFGVLqFj,Oh My God - Remix,32
A Tribe Called Quest,The Love Movement,6KpS6WqJSjSFPIGs9wqf4u,Jazz (We've Got) - Re-Recording,28
A Tribe Called Quest,"Beats, Rhymes & Life",0PukerHwImpQ2axWQEV1WQ,Phony Rappers,38
A Tribe Called Quest,"Beats, Rhymes & Life",1LuvccUiy1j9y8hpPBzQNh,Get A Hold,44
A Tribe Called Quest,"Beats, Rhymes & Life",34DES5skEhdS6cuD9JUuVo,Motivators,37
A Tribe Called Quest,"Beats, Rhymes & Life",0kMDFI2uqA16c8rWzXWlAU,The Jam,45
A Tribe Called Quest,"Beats, Rhymes & Life",4uOHIgf61scTZ356kvFA1Z,Crew,35
A Tribe Called Quest,"Beats, Rhymes & Life",2KkCPpCjb9tM4mFdlstP7K,The Pressure,36
"A Tribe Called Quest, Tammy Lucas","Beats, Rhymes & Life",2uWMj52ImAeeGQFJmVlU5H,1nce Again (feat. Tammy Lucas) - Radio Version,51
A Tribe Called Quest,"Beats, Rhymes & Life",4Y2EGk21K4WyycfH5jPArB,Mind Power,38
A Tribe Called Quest,"Beats, Rhymes & Life",7f1UEGMBMuXfLBP5XANfrW,The Hop,56
A Tribe Called Quest,"Beats, Rhymes & Life",3YQCClOSBrbKkeAhmGvkoP,Keeping It Moving,40
A Tribe Called Quest,"Beats, Rhymes & Life",3X8kjmIJHGU1fTO3vKOOZU,Baby Phife's Return,35
